disorder_id,orpha_code,name,disorder_type,disorder_group,expert_link,age_of_onset,type_of_inheritance
167,104,Leber hereditary optic neuropathy,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=104,Adolescent|Adult,Mitochondrial inheritance
164,2182,Hydrocephalus with stenosis of the aqueduct of Sylvius,Clinical subtype,Subtype of disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2182,Antenatal|Neonatal,X-linked recessive
17509,163634,Maffucci syndrome,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=163634,Childhood,Not applicable
17531,163717,Benign familial mesial temporal lobe epilepsy,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=163717,,Autosomal dominant
17529,163708,Cryptogenic late-onset epileptic spasms,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=163708,Childhood,
185,636,Neurofibromatosis type 1,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=636,Infancy|Neonatal,Autosomal dominant
17528,163703,Febrile infection-related epilepsy syndrome,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=163703,All ages,Not applicable
190,649,Norrie disease,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=649,Antenatal|Neonatal,X-linked recessive
17533,163727,Rolandic epilepsy-paroxysmal exercise-induced dystonia-writer's cramp syndrome,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=163727,Infancy,
17532,163721,Rolandic epilepsy-speech dyspraxia syndrome,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=163721,Antenatal|Infancy|Neonatal,Autosomal dominant|X-linked dominant
17522,163684,Leukoencephalopathy-dystonia-motor neuropathy syndrome,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=163684,Childhood,Autosomal recessive
17521,163681,CNTNAP2-related developmental and epileptic encephalopathy,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=163681,Infancy,Autosomal recessive
176,379,Chronic granulomatous disease,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=379,Adolescent|Adult|Childhood|Infancy,Autosomal recessive|X-linked recessive
177,16,Blue cone monochromatism,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=16,Infancy,X-linked recessive
17527,163699,Alveolar soft tissue sarcoma,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=163699,All ages,Not applicable
182,644,NARP syndrome,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=644,Childhood,Mitochondrial inheritance
183,637,Full NF2-related schwannomatosis,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=637,All ages,Autosomal dominant
17526,163696,Action myoclonus-renal failure syndrome,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=163696,Adolescent|Adult,Autosomal recessive
180,181,X-linked hypohidrotic ectodermal dysplasia,Etiological subtype,Subtype of disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=181,Childhood|Infancy,X-linked recessive
17525,163693,2p21 microdeletion syndrome,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=163693,Infancy|Neonatal,Autosomal recessive
17524,163690,Hypotonia-cystinuria syndrome,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=163690,Infancy|Neonatal,Autosomal recessive
205,337,Fibrodysplasia ossificans progressiva,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=337,Childhood,Autosomal dominant|Not applicable
207,377,Gorlin syndrome,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=377,Adolescent|Adult,Autosomal dominant
206,648,Noonan syndrome,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=648,Antenatal|Childhood|Infancy|Neonatal,Autosomal dominant|Autosomal recessive
201,281,Monosomy 5p syndrome,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=281,Antenatal,Not applicable|Unknown
203,752,"46,XY difference of sex development due to 17-beta-hydroxysteroid dehydrogenase 3 deficiency",Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=752,Adolescent|Neonatal,Autosomal recessive
202,214,Cystinuria,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=214,All ages,Autosomal recessive|Semi-dominant
197,510,Lesch-Nyhan syndrome,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=510,Infancy,X-linked recessive
196,524,Li-Fraumeni syndrome,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=524,All ages,Autosomal dominant
193,699,Pearson syndrome,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=699,Childhood|Infancy|Neonatal,Mitochondrial inheritance|Not applicable
192,640,Hereditary neuropathy with liability to pressure palsies,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=640,Adolescent|Adult|Childhood|Elderly|Infancy,Autosomal dominant
194,60,Alpha-1-antitrypsin deficiency,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=60,All ages,Autosomal recessive
220,895,Waardenburg syndrome type 2,Clinical subtype,Subtype of disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=895,Neonatal,Autosomal dominant
221,896,Waardenburg syndrome type 3,Clinical subtype,Subtype of disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=896,Neonatal,Autosomal dominant|Autosomal recessive
218,857,Townes-Brocks syndrome,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=857,All ages,Autosomal dominant
219,894,Waardenburg syndrome type 1,Clinical subtype,Subtype of disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=894,Neonatal,Autosomal dominant
212,682,Hyperkalemic periodic paralysis,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=682,Childhood,Autosomal dominant
215,800,Schwartz-Jampel syndrome,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=800,Infancy|Neonatal,Autosomal recessive
209,628,Diastrophic dysplasia,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=628,Neonatal,Autosomal recessive
210,673,Malaria,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=673,All ages,Not applicable
211,681,Hypokalemic periodic paralysis,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=681,Adolescent|Childhood,Autosomal dominant
238,126,Blepharophimosis-ptosis-epicanthus inversus syndrome,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=126,Antenatal,Autosomal dominant|Not applicable
237,107,BOR syndrome,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=107,Childhood|Infancy|Neonatal,Autosomal dominant
236,774,Hereditary hemorrhagic telangiectasia,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=774,All ages,Autosomal dominant
235,794,Saethre-Chotzen syndrome,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=794,Antenatal|Neonatal,Autosomal dominant
234,710,Pfeiffer syndrome,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=710,Antenatal|Neonatal,Autosomal dominant
233,2869,Peutz-Jeghers syndrome,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2869,Adolescent|Adult|Childhood,Autosomal dominant
230,893,WAGR syndrome,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=893,Neonatal,Autosomal dominant
225,912,Zellweger syndrome,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=912,Neonatal,Autosomal recessive
254,50,Aicardi syndrome,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=50,Neonatal,X-linked dominant
255,53,Albers-Schönberg osteopetrosis,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=53,Childhood,Autosomal dominant
252,14,Abetalipoproteinemia,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=14,Childhood|Infancy,Autosomal recessive
253,52,Alagille syndrome,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=52,All ages,Autosomal dominant
249,167,Chédiak-Higashi syndrome,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=167,Childhood,Autosomal recessive
246,195,Cat-eye syndrome,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=195,Antenatal|Neonatal,Not applicable
244,207,Crouzon syndrome,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=207,Infancy|Neonatal,Autosomal dominant
242,205,Crigler-Najjar syndrome,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=205,Infancy|Neonatal,Autosomal recessive
17459,160148,Cap polyposis,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=160148,Adolescent|Adult|Childhood|Elderly,Not applicable
243,201,Cowden syndrome,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=201,All ages,Autosomal dominant
240,192,Coffin-Lowry syndrome,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=192,Childhood|Infancy|Neonatal,X-linked dominant
275,2442,X-linked lymphoproliferative disease,Clinical group,Group of disorders,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2442,Adolescent|Adult|Childhood|Infancy,X-linked recessive
17874,169808,Mild hemophilia A,Clinical subtype,Subtype of disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=169808,Infancy|Neonatal,X-linked recessive
17872,169802,Severe hemophilia A,Clinical subtype,Subtype of disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=169802,Infancy|Neonatal,X-linked recessive
17873,169805,Moderate hemophilia A,Clinical subtype,Subtype of disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=169805,Infancy|Neonatal,X-linked recessive
279,562,McCune-Albright syndrome,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=562,Childhood,Not applicable
278,565,Menkes disease,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=565,Neonatal,X-linked recessive
277,2443,Mitochondrial oxidative phosphorylation disorder due to nuclear DNA anomalies,Category,Group of disorders,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2443,All ages,Autosomal recessive
283,474,Jeune syndrome,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=474,Antenatal|Neonatal,Autosomal recessive
282,540,Familial hemophagocytic lymphohistiocytosis,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=540,Adolescent|Infancy,Autosomal recessive
281,568,"Microphthalmia, Lenz type",Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=568,Neonatal,X-linked recessive
280,564,Meckel syndrome,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=564,Antenatal,Autosomal recessive
287,289,Ellis Van Creveld syndrome,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=289,Antenatal|Neonatal,Autosomal recessive
284,258,Laminin subunit alpha 2-related congenital muscular dystrophy,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=258,Neonatal,Autosomal recessive
258,1247,Schistosomiasis,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1247,All ages,Not applicable
259,112,Bartter syndrome,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=112,Adolescent|Adult|Antenatal|Childhood|Infancy|Neonatal,Autosomal dominant|Autosomal recessive|X-linked recessive
257,1646,Chromosome Y microdeletion syndrome,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1646,Adult,Not applicable|Y-linked
17863,169464,Primary CD59 deficiency,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=169464,Infancy|Neonatal,Autosomal recessive
263,99,Autosomal dominant cerebellar ataxia,Category,Group of disorders,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=99,All ages,Autosomal dominant
260,116,Beckwith-Wiedemann syndrome,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=116,Antenatal|Neonatal,Autosomal dominant|Unknown
261,87,Apert syndrome,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=87,Antenatal|Neonatal,Autosomal dominant
264,97,Familial paroxysmal ataxia,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97,Childhood,Autosomal dominant
265,313,Lamellar ichthyosis,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=313,Neonatal,Autosomal dominant|Autosomal recessive
17871,169799,Mild hemophilia B,Clinical subtype,Subtype of disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=169799,Infancy|Neonatal,X-linked recessive
17870,169796,Moderate hemophilia B,Clinical subtype,Subtype of disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=169796,Infancy|Neonatal,X-linked recessive
17869,169793,Severe hemophilia B,Clinical subtype,Subtype of disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=169793,Infancy|Neonatal,X-linked recessive
305,1000,Ocular albinism with late-onset sensorineural deafness,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1000,Adult,X-linked recessive
304,999,Ermine phenotype,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=999,Neonatal,Autosomal recessive
17906,171430,Severe congenital nemaline myopathy,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=171430,Infancy|Neonatal,Autosomal recessive
17907,171433,Intermediate nemaline myopathy,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=171433,Neonatal,Autosomal dominant|Autosomal recessive
17908,171436,Typical nemaline myopathy,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=171436,Neonatal,Autosomal dominant|Autosomal recessive
17909,171439,Childhood-onset nemaline myopathy,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=171439,Childhood,Autosomal dominant
311,55,Oculocutaneous albinism,Clinical group,Group of disorders,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=55,Neonatal,Autosomal recessive
17910,171442,Adult-onset nemaline myopathy,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=171442,Adult,Not applicable
17911,171445,Muscle filaminopathy,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=171445,Adult,Autosomal dominant
17912,171607,X-linked spastic paraplegia type 34,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=171607,Adolescent|Adult|Childhood,X-linked recessive
313,2771,Bruck syndrome,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2771,Childhood|Infancy|Neonatal,Autosomal recessive
17913,171612,Autosomal dominant spastic paraplegia type 37,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=171612,All ages,Autosomal dominant
17914,171617,Autosomal dominant spastic paraplegia type 38,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=171617,Childhood,Autosomal dominant
315,1349,Mitochondrial DNA-related cardiomyopathy and hearing loss,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1349,Adult|Childhood,Mitochondrial inheritance
17915,171622,Autosomal recessive spastic paraplegia type 32,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=171622,Childhood,Autosomal recessive
17916,171629,Autosomal recessive spastic paraplegia type 35,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=171629,Adolescent|Childhood,Autosomal recessive
293,861,Treacher-Collins syndrome,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=861,Neonatal,Autosomal dominant|Autosomal recessive
294,308,Progressive myoclonic epilepsy type 1,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=308,Adolescent|Childhood,Autosomal recessive
299,199,Cornelia de Lange syndrome,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=199,Antenatal|Neonatal,Autosomal dominant|Not applicable|X-linked recessive
301,2162,Holoprosencephaly,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2162,Antenatal|Neonatal,Autosomal recessive|Multigenic/multifactorial|Not applicable|Oligogenic|X-linked dominant
302,930,Idiopathic achalasia,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=930,All ages,Autosomal recessive|Not applicable
303,998,Albinism-deafness syndrome,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=998,Neonatal,X-linked recessive
343,1727,22q11.2 duplication syndrome,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1727,All ages,Autosomal dominant
17815,169079,Cernunnos-XLF deficiency,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=169079,Infancy|Neonatal,Autosomal recessive
341,1716,Distal duplication 18q syndrome,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1716,Antenatal|Neonatal,
340,1715,Trisomy 18p syndrome,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1715,Adolescent|Adult|Childhood|Infancy,
339,3380,Trisomy 18 syndrome,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=3380,Antenatal|Neonatal,Not applicable|Unknown
17810,168984,CLAPO syndrome,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=168984,Infancy|Neonatal,Unknown
338,1707,Distal duplication 15q syndrome,Etiological subtype,Subtype of disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1707,Antenatal|Neonatal,
17811,168999,Malignant melanoma of the mucosa,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=168999,Adult|Elderly,
